NUMEMP;TIPCOL;NUMCAD;DATDEM;CAUDEM;DATAVI;DATPAG;QTDIND;QTDREA;QTDSSL;QTDFCA;SALFAV;SALFGT;COMRES;REPVAG;SALBAS;AVIPRE;JORSEM;SABCOM;QTDIAC;QTDRAC;TERQUI;ATEOBI;PROTRA
2;1;1114;13/10/2025;2;13/10/2025;22/10/2025;0;0;0;0;6579,95;0,00;SGO - REQUISICAO N.: 202510023800121;N;6579,95;1;1;1;0;0;0;;
2;1;1117;17/04/2025;2;17/04/2025;25/04/2025;0;0;0;0;8098,40;0,00;SGO - REQUISICAO N.: 202504023800107;N;8098,40;1;1;1;0;0;0;;
2;1;1123;10/06/2025;2;10/06/2025;18/06/2025;0;0;0;0;6984,87;0,00;SGO - REQUISICAO N.: 202506023800117;N;6984,87;1;1;1;0;0;0;;
2;1;1124;12/07/2024;4;08/07/2024;19/07/2024;0;0;0;0;6500,00;0,00;SGO - REQUISICAO N.: 202407023800057;N;6500,00;4;1;1;0;0;0;;
2;1;1125;01/10/2024;0;01/10/2024;01/10/2024;0;0;0;0;0,00;0,00;;N;0,00;3;1;1;0;0;0;;
2;1;1130;01/09/2025;2;01/09/2025;10/09/2025;0;0;0;0;5567,65;0,00;SGO - REQUISICAO N.: 202509023800029;N;5567,65;1;1;1;0;0;0;;
2;1;1133;12/06/2024;2;12/06/2024;21/06/2024;0;0;0;0;7000,00;0,00;SGO - REQUISICAO N.: 202406023800078;N;7000,00;1;1;1;0;0;0;;
2;1;1134;04/06/2024;2;04/06/2024;13/06/2024;0;0;0;0;8000,00;0,00;;N;8000,00;1;1;1;0;0;0;;
2;1;1135;18/01/2024;13;18/01/2024;26/01/2024;0;0;0;0;5500,00;0,00;SGO - REQUISICAO N.: 202401023800196;N;5500,00;1;1;1;0;0;0;;
2;1;1139;10/06/2025;2;10/06/2025;18/06/2025;0;0;0;0;6963,65;0,00;SGO - REQUISICAO N.: 202506023800116;N;6963,65;1;1;1;0;0;0;;
2;1;1142;06/01/2025;0;06/01/2025;15/01/2025;0;0;0;0;1518,00;0,00;SGO - REQUISICAO N.: 202501023800026;N;1518,00;1;1;1;0;0;0;;
2;1;1145;04/07/2025;0;04/07/2025;11/07/2025;0;0;0;0;1518,00;0,00;SGO - REQUISICAO N.: 202507023800051;N;1518,00;1;1;1;0;0;0;;
2;1;1149;06/01/2025;2;06/01/2025;15/01/2025;0;0;0;0;7043,05;0,00;;N;7043,05;1;1;1;0;0;0;;
2;1;1150;01/06/2024;12;01/06/2024;10/06/2024;0;0;0;0;8000,00;0,00;SGO - REQUISICAO N.: 202406023800016;N;8000,00;1;1;1;0;0;0;;
2;1;1153;18/07/2025;0;18/07/2025;25/07/2025;0;0;0;0;1518,00;0,00;SGO - REQUISICAO N.: 202507023800123;N;1518,00;1;1;1;0;0;0;;
2;1;1154;18/07/2025;0;18/07/2025;25/07/2025;0;0;0;0;1518,00;0,00;SGO - REQUISICAO N.: 202507023800121;N;1518,00;1;1;1;0;0;0;;
2;1;1155;07/11/2024;2;07/11/2024;14/11/2024;0;0;0;0;3018,45;0,00;SGO - REQUISICAO N.: 202411023800042;N;3018,45;1;1;1;0;0;0;;
2;1;1158;01/08/2025;4;30/07/2025;08/08/2025;0;0;0;0;6018,45;0,00;SGO - REQUISICAO N.: 202508023800037;N;6018,45;4;1;1;0;0;0;;
2;1;1159;20/02/2025;2;20/02/2025;28/02/2025;0;0;0;0;2507,69;0,00;SGO - REQUISICAO N.: 202502023800084;N;2507,69;1;1;1;0;0;0;;
2;1;1165;03/06/2024;0;03/06/2024;12/06/2024;0;0;0;0;6300,00;0,00;;N;6300,00;1;1;1;0;0;0;;
2;1;1166;05/11/2024;1;05/11/2024;14/11/2024;0;0;0;0;6419,68;0,00;;N;6419,68;3;1;1;0;0;0;;
2;1;1167;08/04/2025;2;08/04/2025;17/04/2025;0;0;0;0;6319,37;0,00;SGO - REQUISICAO N.: 202504023800056;N;6319,37;1;1;1;0;0;0;;
2;1;1173;12/05/2025;2;12/05/2025;21/05/2025;0;0;0;0;6519,99;0,00;SGO - REQUISICAO N.: 202505023800071;N;6519,99;1;1;1;0;0;0;;
2;1;1178;24/05/2024;12;24/05/2024;31/05/2024;0;0;0;0;5500,00;0,00;SGO - REQUISICAO N.: 202405023800208;N;5500,00;1;1;1;0;0;0;;
2;1;1180;15/08/2025;0;15/08/2025;22/08/2025;0;0;0;0;1518,00;0,00;SGO - REQUISICAO N.: 202508023800049;N;1518,00;1;1;1;0;0;0;;
2;1;1182;13/07/2024;12;13/07/2024;19/07/2024;0;0;0;0;4500,00;0,00;;N;4500,00;1;1;1;0;0;0;;
2;1;1184;26/07/2024;14;26/07/2024;30/07/2024;0;0;0;0;8000,00;0,00;;N;8000,00;1;1;1;0;0;0;;
2;1;1185;03/09/2024;4;05/08/2024;12/09/2024;0;0;0;0;6500,00;0,00;SGO - REQUISICAO N.: 202409023800014;N;6500,00;1;1;1;0;0;0;;
2;1;1191;07/04/2025;2;07/04/2025;16/04/2025;0;0;0;0;7532,21;0,00;SGO - REQUISICAO N.: 202504023800030;N;7532,21;1;1;1;0;0;0;;
2;1;1198;03/10/2025;0;03/10/2025;10/10/2025;0;0;0;0;1518,00;0,00;SGO - REQUISICAO N.: 202510023800021;N;1518,00;1;1;1;0;0;0;;
2;1;1203;14/10/2025;2;14/10/2025;23/10/2025;0;0;0;0;6000,00;0,00;SGO - REQUISICAO N.: 202510023800128;N;6000,00;1;1;1;0;0;0;;
2;1;1210;10/03/2025;4;10/02/2025;19/03/2025;0;0;0;0;8000,00;0,00;SGO - REQUISICAO N.: 202503023800022;N;8000,00;4;1;1;0;0;0;;
2;1;1215;14/10/2025;2;14/10/2025;23/10/2025;0;0;0;0;6500,00;0,00;SGO - REQUISICAO N.: 202510023800129;N;6500,00;1;1;1;0;0;0;;
2;1;1217;19/12/2024;13;19/12/2024;27/12/2024;0;0;0;0;7000,00;0,00;;N;7000,00;1;1;1;0;0;0;;
2;1;1230;01/10/2025;2;01/10/2025;10/10/2025;0;0;0;0;3500,00;0,00;SGO - REQUISICAO N.: 202510023800009;N;3500,00;1;1;1;0;0;0;;
2;1;1249;17/10/2025;2;17/10/2025;24/10/2025;0;0;0;0;11000,00;0,00;SGO - REQUISICAO N.: 202510023800156;N;11000,00;1;1;1;0;0;0;;
2;1;1263;04/10/2025;12;04/10/2025;10/10/2025;0;0;0;0;4500,00;0,00;;N;4500,00;1;1;1;0;0;0;;
3;1;1;20/09/2013;4;02/09/2013;20/09/2013;0;0;0;0;2354,00;0,00;;N;2354,00;3;1;1;0;0;0;;
3;1;2;05/04/2013;2;05/04/2013;05/04/2013;0;0;0;0;3745,00;0,00;;N;3745,00;3;1;1;0;0;0;;
3;1;3;31/07/2013;4;10/07/2013;31/07/2013;0;0;0;0;5318,00;0,00;;N;5318,00;3;1;1;0;0;0;;
3;1;4;04/03/2016;4;01/03/2016;10/03/2016;0;0;0;0;9550,52;0,00;;N;9550,52;3;1;1;0;0;0;;
3;1;5;06/02/2015;4;13/01/2015;10/02/2015;0;0;0;0;4036,92;0,00;;N;4036,92;3;1;1;0;0;0;;
3;1;6;01/02/2013;2;01/02/2013;01/02/2013;0;0;0;0;6955,00;0,00;;N;6955,00;3;1;1;0;0;0;;
3;1;7;02/01/2014;4;08/12/2013;03/01/2014;0;0;0;0;4280,00;0,00;;N;4280,00;3;1;1;0;0;0;;
3;1;8;01/01/2021;0;01/01/2021;01/01/2021;0;0;0;0;0,00;0,00;;N;0,00;3;1;1;0;0;0;;
3;1;9;10/07/2014;2;10/07/2014;15/07/2014;0;0;0;0;1320,63;0,00;;N;1320,63;3;1;1;0;0;0;;
3;1;10;30/06/2014;0;30/06/2014;30/06/2014;0;0;0;0;0,00;0,00;;N;0,00;3;1;1;0;0;0;;
3;1;11;30/06/2014;0;30/06/2014;30/06/2014;0;0;0;0;0,00;0,00;;N;0,00;3;1;1;0;0;0;;
3;1;12;03/01/2018;4;04/12/2017;04/01/2018;0;0;0;0;9120,90;0,00;;N;9120,90;3;1;1;0;0;0;;
3;1;13;07/03/2013;2;07/03/2013;07/03/2013;0;0;0;0;4815,00;0,00;;N;4815,00;3;1;1;0;0;0;;
3;1;14;17/05/2013;2;17/05/2013;17/05/2013;0;0;0;0;8560,00;0,00;;N;8560,00;3;1;1;0;0;0;;
3;1;15;15/06/2015;4;05/06/2015;19/06/2015;0;0;0;0;12996,90;0,00;;N;12996,90;3;1;1;0;0;0;;
3;1;16;05/04/2013;2;05/04/2013;05/04/2013;0;0;0;0;3638,00;0,00;;N;3638,00;3;1;1;0;0;0;;
3;1;17;13/04/2013;2;13/04/2013;13/04/2013;0;0;0;0;5564,00;0,00;;N;5564,00;3;1;1;0;0;0;;
3;1;18;08/09/2014;2;08/09/2014;17/09/2014;0;0;0;0;3010,00;0,00;;N;3010,00;3;1;1;0;0;0;;
3;1;20;02/07/2021;4;02/07/2021;08/07/2021;0;0;0;0;17342,62;0,00;;N;17342,62;1;1;1;0;0;0;;
3;1;21;20/03/2015;4;11/03/2015;30/03/2015;0;0;0;0;14980,00;0,00;;N;14980,00;3;1;1;0;0;0;;
3;1;22;08/01/2016;2;08/01/2016;18/01/2016;0;0;0;0;8971,95;0,00;;N;8971,95;3;1;1;0;0;0;;
3;1;23;12/12/2014;4;08/12/2014;19/12/2014;0;0;0;0;4445,12;0,00;;N;4445,12;3;1;1;0;0;0;;
3;1;24;30/04/2014;2;01/04/2014;30/04/2014;0;0;0;0;6500,00;0,00;;N;6500,00;3;1;1;0;0;0;;
3;1;25;20/02/2014;2;20/02/2014;28/02/2014;0;0;0;0;2992,00;0,00;;N;2992,00;3;1;1;0;0;0;;
3;1;26;18/11/2017;2;19/10/2017;21/11/2017;0;0;0;0;4517,04;0,00;SGO - REQUISICAO N.: 201711023800045;N;4517,04;1;1;1;0;0;0;;
3;1;27;24/10/2014;2;25/09/2014;25/10/2014;0;0;0;0;4020,50;0,00;;N;4020,50;3;1;1;0;0;0;;
3;1;28;18/07/2018;0;19/06/2018;19/07/2018;0;0;0;0;14977,50;0,00;;N;14977,50;1;1;1;0;0;0;;
3;1;29;15/06/2015;2;15/06/2015;23/06/2015;0;0;0;0;2528,24;0,00;;N;2528,24;3;1;1;0;0;0;;
3;1;30;01/09/2014;0;01/09/2014;02/09/2014;0;0;0;0;0,00;0,00;;N;0,00;3;1;1;0;0;0;;
3;1;31;12/09/2014;4;26/08/2014;15/09/2014;0;0;0;0;5452,99;0,00;;N;5452,99;3;1;1;0;0;0;;
3;1;32;17/01/2014;4;10/01/2014;18/01/2014;0;0;0;0;5056,00;0,00;;N;5056,00;3;1;1;0;0;0;;
3;1;33;15/06/2015;2;15/06/2015;23/06/2015;0;0;0;0;2300,50;0,00;;N;2300,50;3;1;1;0;0;0;;
3;1;34;24/09/2014;2;24/09/2014;03/10/2014;0;0;0;0;4337,62;0,00;;N;4337,62;3;1;1;0;0;0;;
3;1;35;18/03/2014;2;18/03/2014;20/03/2014;0;0;0;0;2625,00;0,00;;N;2625,00;3;1;1;0;0;0;;
3;1;36;11/04/2015;4;13/03/2015;15/04/2015;0;0;0;0;2919,49;0,00;;N;2919,49;3;1;1;0;0;0;;
3;1;37;19/10/2012;2;19/10/2012;19/10/2012;0;0;0;0;8248,00;0,00;;N;8248,00;3;1;1;0;0;0;;
3;1;38;15/04/2014;2;15/04/2014;24/04/2014;0;0;0;0;4810,00;0,00;;N;4810,00;3;1;1;0;0;0;;
3;1;39;01/07/2014;2;01/07/2014;10/07/2014;0;0;0;0;3870,00;0,00;;N;3870,00;3;1;1;0;0;0;;
3;1;40;23/09/2015;4;09/09/2015;20/09/2015;0;0;0;0;4831,05;0,00;;N;4831,05;3;1;1;0;0;0;;
3;1;41;30/06/2015;2;01/06/2015;30/06/2015;0;0;0;0;3846,53;0,00;;N;3846,53;3;1;1;0;0;0;;
3;1;42;29/12/2017;4;29/11/2017;02/01/2018;0;0;0;0;16512,66;0,00;SGO - REQUISICAO N.: 201712023800060;N;16512,66;1;1;1;0;0;0;;
3;1;43;05/08/2014;2;05/08/2014;13/08/2014;0;0;0;0;1806,00;0,00;;N;1806,00;3;1;1;0;0;0;;
3;1;44;17/04/2017;2;17/04/2017;26/04/2017;1;0;0;0;15289,49;0,00;SGO - REQUISICAO N.: 201704023800112;N;15289,49;3;1;1;0;0;0;;
3;1;58;11/12/2024;2;11/12/2024;20/12/2024;0;0;0;0;16265,86;0,00;SGO - REQUISICAO N.: 202412023800063;N;16265,86;1;1;1;0;0;0;;
3;1;62;15/02/2014;2;17/01/2014;14/02/2014;0;0;0;0;18953,57;0,00;;N;18953,57;3;1;1;0;0;0;;
3;1;64;15/08/2014;0;15/08/2014;22/08/2014;0;0;0;0;0,00;0,00;;N;0,00;3;1;1;0;0;0;;
3;1;65;30/04/2015;2;01/04/2015;30/04/2015;0;0;0;0;19502,80;0,00;;N;19502,80;3;1;1;0;0;0;;
3;1;66;05/01/2016;2;05/01/2016;14/01/2016;0;0;0;0;1789,78;0,00;;N;1789,78;3;1;1;0;0;0;;
3;1;67;20/07/2015;2;20/07/2015;29/07/2015;0;0;0;0;5692,93;0,00;;N;5692,93;3;1;1;0;0;0;;
3;1;68;20/04/2020;2;20/04/2020;29/04/2020;0;0;0;0;9369,18;0,00;SGO - REQUISICAO N.: 202004023800082;N;9369,18;1;1;1;0;0;0;;
3;1;69;30/05/2014;4;21/05/2014;30/05/2014;0;0;0;0;3800,00;0,00;;N;3800,00;3;1;1;0;0;0;;
3;1;70;01/01/2021;0;01/01/2021;01/01/2021;0;0;0;0;0,00;0,00;;N;0,00;3;1;1;0;0;0;;
3;1;71;04/01/2017;2;05/12/2016;05/01/2017;0;0;0;0;4481,95;0,00;SGO - REQUISICAO N.: 201701023800004;N;4481,95;3;1;1;0;0;0;;
3;1;72;01/08/2014;2;01/08/2014;08/08/2014;0;0;0;0;1264,00;0,00;;N;1264,00;3;1;1;0;0;0;;
3;1;73;01/07/2016;0;01/07/2016;01/07/2016;0;0;0;0;0,00;0,00;;N;0,00;3;1;1;0;0;0;;
3;1;74;20/05/2014;2;20/05/2014;28/05/2014;0;0;0;0;5138,00;0,00;;N;5138,00;3;1;1;0;0;0;;
3;1;75;01/09/2015;2;01/09/2015;10/09/2015;0;0;0;0;1662,78;0,00;;N;1662,78;3;1;1;0;0;0;;
3;1;76;28/11/2014;2;30/10/2014;28/11/2014;0;0;0;0;2143,17;0,00;;N;2143,17;3;1;1;0;0;0;;
3;1;77;06/04/2020;2;06/04/2020;15/04/2020;0;0;0;0;12411,60;0,00;SGO - REQUISICAO N.: 202004023800016;N;12411,60;1;1;1;0;0;0;;
3;1;78;01/07/2014;2;01/07/2014;10/07/2014;0;0;0;0;3743,00;0,00;;N;3743,00;3;1;1;0;0;0;;
3;1;79;29/09/2014;2;29/09/2014;06/10/2014;0;0;0;0;2500,00;0,00;;N;2500,00;3;1;1;0;0;0;;
3;1;80;09/06/2014;4;09/06/2014;13/06/2014;0;0;0;0;3595,00;0,00;;N;3595,00;3;1;1;0;0;0;;
3;1;81;13/11/2020;4;13/11/2020;19/11/2020;0;0;0;0;7274,05;0,00;SGO - REQUISICAO N.: 202011023800074;N;7274,05;1;1;1;0;0;0;;
3;1;82;13/06/2014;4;13/06/2014;13/06/2014;0;0;0;0;7051,00;0,00;;N;7051,00;3;1;1;0;0;0;;
3;1;83;12/06/2015;0;12/06/2015;19/06/2015;0;0;0;0;0,00;0,00;;N;0,00;3;1;1;0;0;0;;
3;1;84;11/09/2015;4;08/09/2015;29/09/2015;0;0;0;0;2917,89;0,00;;N;2917,89;3;1;1;0;0;0;;
3;1;85;02/08/2014;0;02/08/2014;01/08/2014;0;0;0;0;2473,50;0,00;;N;2473,50;3;1;1;0;0;0;;
3;1;86;04/05/2016;4;27/04/2016;10/05/2016;0;0;0;0;4151,49;0,00;;N;4151,49;3;1;1;0;0;0;;
3;1;87;06/08/2015;2;06/08/2015;10/08/2015;0;0;0;0;2225,02;0,00;;N;2225,02;3;1;1;0;0;0;;
3;1;88;02/05/2016;2;02/05/2016;10/05/2016;0;0;0;0;2538,34;0,00;;N;2538,34;3;1;1;0;0;0;;
3;1;89;01/02/2021;0;01/02/2021;01/02/2021;0;0;0;0;0,00;0,00;;N;0,00;3;1;1;0;0;0;;
3;1;90;01/01/2021;0;01/01/2021;01/01/2021;0;0;0;0;0,00;0,00;;N;0,00;3;1;1;0;0;0;;
3;1;91;24/08/2015;2;24/08/2015;28/08/2015;0;0;0;0;7544,57;0,00;;N;7544,57;3;1;1;0;0;0;;
3;1;92;11/02/2016;2;11/02/2016;19/02/2016;0;0;0;0;2756,75;0,00;;N;2756,75;3;1;1;0;0;0;;
3;1;93;15/10/2014;2;15/10/2014;24/10/2014;0;0;0;0;5392,80;0,00;;N;5392,80;3;1;1;0;0;0;;
3;1;94;01/09/2015;2;01/09/2015;10/09/2015;0;0;0;0;1778,34;0,00;;N;1778,34;3;1;1;0;0;0;;
3;1;95;02/10/2014;2;02/10/2014;10/10/2014;0;0;0;0;1620,00;0,00;;N;1620,00;3;1;1;0;0;0;;
3;1;96;01/01/2021;0;01/01/2021;01/01/2021;0;0;0;0;0,00;0,00;;N;0,00;3;1;1;0;0;0;;
3;1;97;22/08/2015;4;05/08/2015;28/08/2015;0;0;0;0;3745,00;0,00;;N;3745,00;3;1;1;0;0;0;;
3;1;98;01/10/2014;4;16/09/2014;10/10/2014;0;0;0;0;2675,00;0,00;;N;2675,00;3;1;1;0;0;0;;
3;1;99;06/08/2015;4;08/07/2015;06/08/2015;0;0;0;0;3282,76;0,00;;N;3282,76;3;1;1;0;0;0;;
3;1;100;04/09/2015;4;31/08/2015;10/09/2015;0;0;0;0;4255,39;0,00;;N;4255,39;3;1;1;0;0;0;;
3;1;101;23/09/2014;2;23/09/2014;02/10/2014;0;0;0;0;3743,00;0,00;;N;3743,00;3;1;1;0;0;0;;
3;1;102;04/05/2015;4;22/04/2015;13/05/2015;0;0;0;0;2501,66;0,00;;N;2501,66;3;1;1;0;0;0;;
3;1;103;31/08/2017;2;01/08/2017;30/08/2017;0;0;0;0;16120,60;0,00;SGO - REQUISICAO N.: 201708023800102;N;16120,60;3;1;1;0;0;0;;
3;1;104;09/08/2018;2;09/08/2018;17/08/2018;1;0;0;0;2740,11;0,00;SGO - REQUISICAO N.: 201808023800048;N;2740,11;1;1;1;0;0;0;;
3;1;105;12/09/2014;2;12/09/2014;12/09/2014;0;0;0;0;1350,00;0,00;;N;1350,00;3;1;1;0;0;0;;
3;1;106;19/06/2015;4;09/06/2015;26/06/2015;0;0;0;0;2490,96;0,00;;N;2490,96;3;1;1;0;0;0;;
3;1;107;30/10/2014;4;30/10/2014;30/10/2014;0;0;0;0;3000,00;0,00;;N;3000,00;3;1;1;0;0;0;;
3;1;108;23/12/2015;0;23/12/2015;23/12/2015;0;0;0;0;0,00;0,00;;N;0,00;3;1;1;0;0;0;;
3;1;109;09/04/2015;2;11/03/2015;09/04/2015;0;0;0;0;6871,54;0,00;;N;6871,54;3;1;1;0;0;0;;
3;1;110;02/12/2014;4;03/11/2014;03/12/2014;0;0;0;0;3750,50;0,00;;N;3750,50;3;1;1;0;0;0;;
3;1;111;12/04/2017;4;12/04/2017;20/04/2017;0;0;0;0;7803,65;0,00;SGO - REQUISICAO N.: 201704023800085;N;7803,65;3;1;1;0;0;0;;
3;1;112;01/01/2021;0;01/01/2021;01/01/2021;0;0;0;0;0,00;0,00;;N;0,00;3;1;1;0;0;0;;
3;1;113;22/04/2017;4;23/03/2017;24/04/2017;0;0;0;0;9666,46;0,00;SGO - REQUISICAO N.: 201704023800081;N;9666,46;3;1;1;0;0;0;;
3;1;114;14/09/2012;2;14/09/2012;14/09/2012;0;0;0;0;1178,00;0,00;;N;1178,00;3;1;1;0;0;0;;
3;1;115;01/02/2016;0;01/02/2016;10/02/2016;0;0;0;0;0,00;0,00;;N;0,00;3;1;1;0;0;0;;
3;1;116;04/11/2015;4;04/11/2015;15/11/2015;0;0;0;0;2642,90;0,00;;N;2642,90;3;1;1;0;0;0;;
3;1;117;23/12/2014;2;23/12/2014;07/01/2015;0;0;0;0;3200,00;0,00;;N;3200,00;3;1;1;0;0;0;;
3;1;118;01/02/2021;0;01/02/2021;01/02/2021;0;0;0;0;0,00;0,00;;N;0,00;3;1;1;0;0;0;;
3;1;119;17/06/2015;2;17/06/2015;25/06/2015;0;0;0;0;1778,34;0,00;;N;1778,34;3;1;1;0;0;0;;
3;1;120;06/04/2020;2;06/04/2020;15/04/2020;0;0;0;0;5171,50;0,00;SGO - REQUISICAO N.: 202004023800010;N;5171,50;1;1;1;0;0;0;;
3;1;121;20/02/2014;2;20/02/2014;28/02/2014;0;0;0;0;10473,75;0,00;;N;10473,75;3;1;1;0;0;0;;
3;1;122;15/02/2019;2;18/01/2019;22/02/2019;0;0;0;0;6423,54;0,00;;N;6423,54;1;1;1;0;0;0;;
3;1;123;31/10/2014;2;31/10/2014;31/10/2014;0;0;0;0;7000,00;0,00;;N;7000,00;3;1;1;0;0;0;;
3;1;124;10/08/2016;2;10/08/2016;19/08/2016;0;0;0;0;4128,33;0,00;SGO - REQUISICAO N.: 201608023800007;N;4128,33;3;1;1;0;0;0;;
3;1;125;24/08/2015;2;24/08/2015;28/08/2015;0;0;0;0;3846,65;0,00;;N;3846,65;3;1;1;0;0;0;;
3;1;126;09/01/2015;4;09/01/2015;12/01/2015;0;0;0;0;5627,65;0,00;;N;5627,65;3;1;1;0;0;0;;
3;1;127;01/01/2021;0;01/01/2021;01/01/2021;0;0;0;0;0,00;0,00;;N;0,00;3;1;1;0;0;0;;
3;1;128;24/08/2015;2;24/08/2015;28/08/2015;0;0;0;0;7825,98;0,00;;N;7825,98;3;1;1;0;0;0;;
3;1;129;01/01/2017;0;01/01/2017;01/01/2017;0;0;0;0;0,00;0,00;;N;0,00;3;1;1;0;0;0;;
3;1;130;15/03/2017;2;13/02/2017;16/03/2017;0;0;0;0;8908,50;0,00;SGO - REQUISICAO N.: 201703023800005;N;8908,50;3;1;1;0;0;0;;
3;1;131;02/03/2021;4;01/02/2021;11/03/2021;0;0;0;0;16852,69;0,00;SGO - REQUISICAO N.: 202102023800247;N;16852,69;1;1;1;0;0;0;;
3;1;132;09/02/2016;0;09/02/2016;15/02/2016;0;0;0;0;0,00;0,00;;N;0,00;3;1;1;0;0;0;;
3;1;133;01/08/2016;2;01/08/2016;10/08/2016;0;0;0;0;7595,00;0,00;;N;7595,00;3;1;1;0;0;0;;
3;1;134;18/07/2019;2;18/07/2019;26/07/2019;1;0;0;0;5512,00;0,00;SGO - REQUISICAO N.: 201907023800154;N;5512,00;1;1;1;0;0;0;;
3;1;135;07/04/2015;4;07/04/2015;15/04/2015;0;0;0;0;2800,00;0,00;;N;2800,00;3;1;1;0;0;0;;
3;1;136;01/10/2018;0;01/10/2018;09/10/2018;0;0;0;0;13912,84;0,00;;N;13912,84;3;1;1;0;0;0;;
3;1;137;12/01/2017;2;12/01/2017;20/01/2017;0;0;0;0;1839,34;0,00;SGO - REQUISICAO N.: 201701023800257;N;1839,34;3;1;1;0;0;0;;
3;1;138;01/09/2017;4;01/09/2017;08/09/2017;0;0;0;0;18820,98;0,00;SGO - REQUISICAO N.: 201708023800135;N;18820,98;3;1;1;0;0;0;;
3;1;139;02/07/2015;2;02/07/2015;06/07/2015;0;0;0;0;1662,00;0,00;;N;1662,00;3;1;1;0;0;0;;
3;1;140;03/07/2017;2;03/07/2017;12/07/2017;0;0;0;0;18820,98;0,00;SGO - REQUISICAO N.: 201707023800020;N;18820,98;3;1;1;0;0;0;;
3;1;141;26/06/2015;4;26/06/2015;26/06/2015;0;0;0;0;7000,00;0,00;;N;7000,00;3;1;1;0;0;0;;
3;1;142;06/04/2020;2;06/04/2020;15/04/2020;0;0;0;0;8692,91;0,00;SGO - REQUISICAO N.: 202004023800011;N;8692,91;1;1;1;0;0;0;;
3;1;143;10/05/2016;0;10/05/2016;11/05/2016;0;0;0;0;8680,00;0,00;;N;8680,00;3;1;1;0;0;0;;
3;1;144;25/02/2022;4;14/02/2022;25/02/2022;0;0;0;0;23712,47;0,00;SGO - REQUISICAO N.: 202202023800320;N;23712,47;4;1;1;0;0;0;;
3;1;145;01/10/2012;2;01/10/2012;01/10/2012;0;0;0;0;8351,00;0,00;;N;8351,00;3;1;1;0;0;0;;
3;1;146;07/08/2015;4;31/07/2015;07/08/2015;0;0;0;0;15000,00;0,00;;N;15000,00;3;1;1;0;0;0;;
3;1;147;03/01/2017;2;05/12/2016;04/01/2017;0;0;0;0;2766,75;0,00;SGO - REQUISICAO N.: 201701023800003 CLIENTE INCLU;N;2766,75;3;1;1;0;0;0;;
3;1;148;11/09/2015;4;08/09/2015;15/09/2015;0;0;0;0;5000,00;0,00;;N;5000,00;3;1;1;0;0;0;;
3;1;149;24/07/2013;4;25/06/2013;24/07/2013;0;0;0;0;7249,43;0,00;;N;7249,43;3;1;1;0;0;0;;
3;1;150;19/05/2016;0;19/05/2016;20/05/2016;0;0;0;0;0,00;0,00;;N;0,00;3;1;1;0;0;0;;
3;1;151;01/09/2015;0;01/09/2015;10/09/2015;0;0;0;0;0,00;0,00;;N;0,00;3;1;1;0;0;0;;
3;1;152;18/12/2015;0;18/12/2015;18/12/2015;0;0;0;0;0,00;0,00;;N;0,00;3;1;1;0;0;0;;
3;1;153;31/12/2016;0;31/12/2016;29/12/2016;0;0;0;0;0,00;0,00;SGO - REQUISICAO N.: 201612023800247- ALTERAÇÃO DA;N;0,00;3;1;1;0;0;0;;
3;1;154;01/01/2021;0;01/01/2021;01/01/2021;0;0;0;0;0,00;0,00;;N;0,00;3;1;1;0;0;0;;
3;1;155;01/03/2018;4;01/03/2018;09/03/2018;0;0;0;0;3080,75;0,00;;N;3080,75;3;1;1;0;0;0;;
3;1;156;24/08/2015;2;24/08/2015;28/08/2015;0;0;0;0;10000,00;0,00;;N;10000,00;3;1;1;0;0;0;;
3;1;157;02/05/2017;2;02/05/2017;11/05/2017;0;0;0;0;2352,62;0,00;SGO - REQUISICAO N.: 201705023800011;N;2352,62;3;1;1;0;0;0;;
3;1;158;23/11/2016;4;25/10/2016;24/11/2016;0;0;0;0;9526,18;0,00;SGO - REQUISICAO N.: 201611023800053;N;9526,18;3;1;1;0;0;0;;
3;1;159;01/06/2016;0;01/06/2016;01/06/2016;0;0;0;0;0,00;0,00;;N;0,00;3;1;1;0;0;0;;
3;1;160;19/06/2016;0;19/06/2016;25/06/2016;0;0;0;0;0,00;0,00;;N;0,00;3;1;1;0;0;0;;
3;1;161;11/05/2016;0;11/05/2016;12/05/2016;0;0;0;0;0,00;0,00;;N;0,00;3;1;1;0;0;0;;
3;1;162;19/04/2016;0;19/04/2016;22/04/2016;0;0;0;0;0,00;0,00;;N;0,00;3;1;1;0;0;0;;
3;1;163;16/11/2015;0;16/11/2015;20/11/2015;0;0;0;0;0,00;0,00;;N;0,00;3;1;1;0;0;0;;
3;1;164;09/11/2015;0;09/11/2015;20/11/2015;0;0;0;0;0,00;0,00;;N;0,00;3;1;1;0;0;0;;
3;1;165;19/01/2017;4;20/12/2016;20/01/2017;0;0;0;0;2576,40;0,00;SGO - REQUISICAO N.: 201701023800271;N;2576,40;3;1;1;0;0;0;;
3;1;166;08/01/2020;2;08/01/2020;17/01/2020;1;0;0;0;1690,14;0,00;SGO - REQUISICAO N.: 202001023800040;N;1690,14;1;1;1;0;0;0;;
3;1;168;09/08/2017;2;09/08/2017;18/08/2017;0;0;0;0;2352,62;0,00;SGO - REQUISICAO N.: 201708023800069;N;2352,62;3;1;1;0;0;0;;
